DISTRICT,INSTITUTE NAME,BRANCH NAME,SEAT TYPE,MODIFIED SEAT TYPE,CLOSING RANK,GENDER
Silchar,"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,35524,Female-only
Silchar,"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,1052,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,2542,Female-only
Silchar,"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,3508,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,6069,Female-only
Silchar,"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",EWS (PwD),EWS,242,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,7279,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,14278,Female-only
Silchar,"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,689,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",SC,SC,4340,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",SC,SC,5859,Female-only
Silchar,"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",ST,ST,1708,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",ST,ST,2364,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,41123,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,54264,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,EWS,7654,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,EWS,17866,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,19848,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,38278,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,SC,4772,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,SC,10440,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,ST,1360,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,ST,2208,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,15236,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,23007,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,390,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,1208,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,EWS,2345,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,EWS,4139,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS (PwD),EWS,148,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,5514,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,9561,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,406,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,SC,3300,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,SC,5201,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,ST,1180,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,ST,1557,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST (PwD),ST,33,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,49027,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,71031,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",EWS,EWS,8358,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",EWS,EWS,18602,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,25002,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,45131,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",SC,SC,6177,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",SC,SC,12300,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",ST,ST,1813,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",ST,ST,3887,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,20201,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,32355,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",EWS,EWS,3314,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",EWS,EWS,5593,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,7098,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,14145,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",SC,SC,4415,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",SC,SC,6219,Female-only
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",SC (PwD),SC,236,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",ST,ST,1786,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",ST,ST,2300,Female-only
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,65869,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,89491,Female-only
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,930,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,11687,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,19656,Female-only
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,37804,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,51080,Female-only
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",SC,SC,10765,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",SC,SC,12558,Female-only
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",ST,ST,2628,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",ST,ST,4274,Female-only
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,29066,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,43315,Female-only
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,1714,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,2763,Female-only
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,5065,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,7789,Female-only
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,9793,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,17423,Female-only
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,766,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",SC,SC,5408,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",SC,SC,9003,Female-only
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",ST,ST,1991,Gender-Neutral
Silchar,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",ST,ST,3192,Female-only
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,100154,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,125157,Female-only
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,87360,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,284903,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",SC,SC,23486,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",SC,SC,58707,Female-only
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",ST,ST,6277,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",ST,ST,21645,Female-only
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,328365,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,44450,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,53322,Female-only
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,2441,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,7391,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,8666,Female-only
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,14986,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,19683,Female-only
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,1111,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",SC,SC,7450,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",SC,SC,8443,Female-only
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",ST,ST,2951,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",ST,ST,2565,Female-only
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,86653,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,117809,Female-only
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,3224,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",EWS,EWS,70337,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",EWS,EWS,38798,Female-only
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,536719,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,388677,Female-only
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",SC,SC,21882,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",SC,SC,31954,Female-only
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",ST,ST,3728,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",ST,ST,14206,Female-only
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,252507,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,266792,Female-only
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,48731,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,59617,Female-only
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,2564,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",EWS,EWS,8090,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",EWS,EWS,10136,Female-only
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,16109,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,20662,Female-only
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,1242,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",SC,SC,7673,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",SC,SC,9891,Female-only
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",ST,ST,2254,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",ST,ST,3188,Female-only
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,29977,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,34451,Female-only
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,549,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,12613,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,15337,Female-only
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,31097,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,73424,Female-only
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,8385,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,8015,Female-only
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,ST,2989,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,ST,6857,Female-only
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,162986,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,19597,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,28895,Female-only
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,420,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,3253,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,4911,Female-only
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,6769,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,12249,Female-only
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,208,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,3626,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,5782,Female-only
Srinagar,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,ST,1031,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,64277,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,87309,Female-only
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,3006,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,37960,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,255420,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,269995,Female-only
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,1387,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",SC,SC,17986,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",SC,SC,24398,Female-only
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",ST,ST,5178,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",ST,ST,3265,Female-only
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,248474,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,372008,Female-only
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,36563,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,43748,Female-only
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,1932,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,6279,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,8559,Female-only
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,12677,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,17059,Female-only
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,1046,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",SC,SC,5364,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",SC,SC,8660,Female-only
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",SC (PwD),SC,180,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",ST,ST,2359,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",ST,ST,2492,Female-only
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,49473,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,71557,Female-only
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,2860,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,EWS,36904,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,134677,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,281806,Female-only
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,SC,14828,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,SC,23581,Female-only
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,ST,5424,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,ST,20780,Female-only
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,247305,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,325264,Female-only
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,30765,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,42432,Female-only
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,1150,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,EWS,4986,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,EWS,7026,Female-only
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,10068,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,14694,Female-only
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,763,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,SC,4958,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,SC,6961,Female-only
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,ST,2173,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,ST,2510,Female-only
Srinagar,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",OPEN,OPEN,39083,Gender-Neutral
Srinagar,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",OPEN,OPEN,62202,Female-only
Srinagar,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,1809,Gender-Neutral
